,dt,equity,balance
145,2021-11-16 04:59:00,20.999999999994543,22.799999999999727
146,2021-11-16 05:00:00,11.099999999996726,22.799999999999727
147,2021-11-16 05:01:00,11.69999999999618,22.799999999999727
148,2021-11-16 05:02:00,6.300000000001091,22.799999999999727
149,2021-11-16 05:03:00,9.899999999997817,22.799999999999727
150,2021-11-16 05:04:00,10.199999999997546,22.799999999999727
151,2021-11-16 05:05:00,10.799999999996999,22.799999999999727
152,2021-11-16 05:06:00,15.299999999999727,22.799999999999727
153,2021-11-16 05:07:00,16.499999999998636,22.799999999999727
154,2021-11-16 05:08:00,30.0,22.799999999999727
155,2021-11-16 05:09:00,34.799999999995634,22.799999999999727
156,2021-11-16 05:10:00,26.399999999996453,22.799999999999727
157,2021-11-16 05:11:00,13.800000000001091,22.799999999999727
158,2021-11-16 05:12:00,15.899999999999181,22.799999999999727
159,2021-11-16 05:13:00,17.09999999999809,22.799999999999727
160,2021-11-16 05:14:00,11.399999999996453,22.799999999999727
161,2021-11-16 05:15:00,9.599999999998092,22.799999999999727
162,2021-11-16 05:16:00,0.2999999999997307,22.799999999999727
163,2021-11-16 05:17:00,2.09999999999809,22.799999999999727
164,2021-11-16 05:18:00,8.399999999999181,22.799999999999727
165,2021-11-16 05:19:00,20.39999999999509,22.799999999999727
166,2021-11-16 05:20:00,24.299999999998363,22.799999999999727
167,2021-11-16 05:21:00,25.199999999997544,22.799999999999727
168,2021-11-16 05:22:00,27.59999999999536,22.799999999999727
169,2021-11-16 05:23:00,36.30000000000109,22.799999999999727
170,2021-11-16 05:24:00,49.799999999995634,22.799999999999727
171,2021-11-16 05:25:00,55.49999999999727,22.799999999999727
172,2021-11-16 05:26:00,56.099999999996726,22.799999999999727
173,2021-11-16 05:27:00,51.30000000000109,22.799999999999727
174,2021-11-16 05:28:00,53.39999999999918,22.799999999999727
175,2021-11-16 05:29:00,48.599999999996726,22.799999999999727
176,2021-11-16 05:30:00,49.49999999999591,22.799999999999727
177,2021-11-16 05:31:00,49.49999999999591,22.799999999999727
178,2021-11-16 05:32:00,55.799999999997,55.799999999997
179,2021-11-16 05:33:00,55.799999999997,55.799999999997
180,2021-11-16 05:34:00,55.799999999997,55.799999999997
181,2021-11-16 05:35:00,55.799999999997,55.799999999997
182,2021-11-16 05:36:00,55.799999999997,55.799999999997
183,2021-11-16 05:37:00,55.799999999997,55.799999999997
184,2021-11-16 05:38:00,55.799999999997,55.799999999997
185,2021-11-16 05:39:00,55.799999999997,55.799999999997
186,2021-11-16 05:40:00,55.799999999997,55.799999999997
187,2021-11-16 05:41:00,55.799999999997,55.799999999997
188,2021-11-16 05:42:00,55.799999999997,55.799999999997
189,2021-11-16 05:43:00,55.799999999997,55.799999999997
190,2021-11-16 05:44:00,55.799999999997,55.799999999997
191,2021-11-16 05:45:00,55.799999999997,55.799999999997
192,2021-11-16 05:46:00,55.799999999997,55.799999999997
193,2021-11-16 05:47:00,55.799999999997,55.799999999997
194,2021-11-16 05:48:00,55.799999999997,55.799999999997
195,2021-11-16 05:49:00,55.799999999997,55.799999999997
196,2021-11-16 05:50:00,55.799999999997,55.799999999997
197,2021-11-16 05:51:00,55.799999999997,55.799999999997
198,2021-11-16 05:52:00,55.799999999997,55.799999999997
199,2021-11-16 05:53:00,55.799999999997,55.799999999997
200,2021-11-16 05:54:00,55.799999999997,55.799999999997
201,2021-11-16 05:55:00,55.799999999997,55.799999999997
202,2021-11-16 05:56:00,55.799999999997,55.799999999997
203,2021-11-16 05:57:00,55.799999999997,55.799999999997
204,2021-11-16 05:58:00,55.799999999997,55.799999999997
205,2021-11-16 05:59:00,55.799999999997,55.799999999997
206,2021-11-16 06:00:00,55.799999999997,55.799999999997
207,2021-11-16 06:01:00,55.799999999997,55.799999999997
208,2021-11-16 06:02:00,55.799999999997,55.799999999997
209,2021-11-16 06:03:00,55.799999999997,55.799999999997
210,2021-11-16 06:04:00,55.799999999997,55.799999999997
211,2021-11-16 06:05:00,55.799999999997,55.799999999997
212,2021-11-16 06:06:00,55.799999999997,55.799999999997
213,2021-11-16 06:07:00,55.799999999997,55.799999999997
214,2021-11-16 06:08:00,55.799999999997,55.799999999997
215,2021-11-16 06:09:00,55.799999999997,55.799999999997
216,2021-11-16 06:10:00,55.799999999997,55.799999999997
217,2021-11-16 06:11:00,55.799999999997,55.799999999997
218,2021-11-16 06:12:00,55.799999999997,55.799999999997
219,2021-11-16 06:13:00,55.799999999997,55.799999999997
220,2021-11-16 06:14:00,55.799999999997,55.799999999997
221,2021-11-16 06:15:00,55.799999999997,55.799999999997
222,2021-11-16 06:16:00,55.799999999997,55.799999999997
223,2021-11-16 06:17:00,55.799999999997,55.799999999997
224,2021-11-16 06:18:00,55.799999999997,55.799999999997
225,2021-11-16 06:19:00,55.799999999997,55.799999999997
226,2021-11-16 06:20:00,55.799999999997,55.799999999997
227,2021-11-16 06:21:00,55.799999999997,55.799999999997
228,2021-11-16 06:22:00,55.799999999997,55.799999999997
229,2021-11-16 06:23:00,55.799999999997,55.799999999997
230,2021-11-16 06:24:00,55.799999999997,55.799999999997
231,2021-11-16 06:25:00,55.799999999997,55.799999999997
232,2021-11-16 06:26:00,55.799999999997,55.799999999997
233,2021-11-16 06:27:00,55.799999999997,55.799999999997
234,2021-11-16 06:28:00,55.799999999997,55.799999999997
235,2021-11-16 06:29:00,55.799999999997,55.799999999997
236,2021-11-16 06:30:00,55.799999999997,55.799999999997
237,2021-11-16 06:31:00,55.799999999997,55.799999999997
238,2021-11-16 06:32:00,55.799999999997,55.799999999997
239,2021-11-16 06:33:00,55.799999999997,55.799999999997
240,2021-11-16 06:34:00,54.29999999999836,55.799999999997
241,2021-11-16 06:35:00,54.89999999999782,55.799999999997
242,2021-11-16 06:36:00,48.599999999996726,55.799999999997
243,2021-11-16 06:37:00,50.99999999999454,55.799999999997
244,2021-11-16 06:38:00,62.09999999999809,55.799999999997
245,2021-11-16 06:39:00,58.79999999999427,55.799999999997
246,2021-11-16 06:40:00,62.699999999997544,55.799999999997
247,2021-11-16 06:41:00,67.19999999999345,55.799999999997
248,2021-11-16 06:42:00,69.89999999999782,55.799999999997
249,2021-11-16 06:43:00,76.49999999999864,76.49999999999864
250,2021-11-16 06:44:00,76.49999999999864,76.49999999999864
251,2021-11-16 06:45:00,76.49999999999864,76.49999999999864
252,2021-11-16 06:46:00,76.49999999999864,76.49999999999864
253,2021-11-16 06:47:00,76.49999999999864,76.49999999999864
254,2021-11-16 06:48:00,76.49999999999864,76.49999999999864
255,2021-11-16 06:49:00,76.49999999999864,76.49999999999864
256,2021-11-16 06:50:00,76.49999999999864,76.49999999999864
257,2021-11-16 06:51:00,76.49999999999864,76.49999999999864
258,2021-11-16 06:52:00,76.49999999999864,76.49999999999864
259,2021-11-16 06:53:00,76.49999999999864,76.49999999999864
260,2021-11-16 06:54:00,76.49999999999864,76.49999999999864
261,2021-11-16 06:55:00,76.49999999999864,76.49999999999864
262,2021-11-16 06:56:00,76.49999999999864,76.49999999999864
263,2021-11-16 06:57:00,76.49999999999864,76.49999999999864
264,2021-11-16 06:58:00,76.49999999999864,76.49999999999864
265,2021-11-16 06:59:00,76.49999999999864,76.49999999999864
266,2021-11-16 07:00:00,76.49999999999864,76.49999999999864
267,2021-11-16 07:01:00,76.49999999999864,76.49999999999864
268,2021-11-16 07:02:00,76.49999999999864,76.49999999999864
269,2021-11-16 07:03:00,76.49999999999864,76.49999999999864
270,2021-11-16 07:04:00,76.49999999999864,76.49999999999864
271,2021-11-16 07:05:00,76.49999999999864,76.49999999999864
272,2021-11-16 07:06:00,76.49999999999864,76.49999999999864
273,2021-11-16 07:07:00,76.49999999999864,76.49999999999864
274,2021-11-16 07:08:00,76.49999999999864,76.49999999999864
275,2021-11-16 07:09:00,76.49999999999864,76.49999999999864
276,2021-11-16 07:10:00,76.49999999999864,76.49999999999864
277,2021-11-16 07:11:00,76.49999999999864,76.49999999999864
278,2021-11-16 07:12:00,76.49999999999864,76.49999999999864
279,2021-11-16 07:13:00,76.49999999999864,76.49999999999864
280,2021-11-16 07:14:00,76.49999999999864,76.49999999999864
281,2021-11-16 07:15:00,76.49999999999864,76.49999999999864
282,2021-11-16 07:16:00,76.49999999999864,76.49999999999864
283,2021-11-16 07:17:00,76.49999999999864,76.49999999999864
284,2021-11-16 07:18:00,76.49999999999864,76.49999999999864
285,2021-11-16 07:19:00,76.49999999999864,76.49999999999864
286,2021-11-16 07:20:00,76.49999999999864,76.49999999999864
287,2021-11-16 07:21:00,76.49999999999864,76.49999999999864
288,2021-11-16 07:22:00,76.49999999999864,76.49999999999864
289,2021-11-16 07:23:00,76.49999999999864,76.49999999999864
290,2021-11-16 07:24:00,76.49999999999864,76.49999999999864
291,2021-11-16 07:25:00,76.49999999999864,76.49999999999864
292,2021-11-16 07:26:00,76.49999999999864,76.49999999999864
293,2021-11-16 07:27:00,76.49999999999864,76.49999999999864
294,2021-11-16 07:28:00,76.49999999999864,76.49999999999864
295,2021-11-16 07:29:00,76.49999999999864,76.49999999999864
296,2021-11-16 07:30:00,76.49999999999864,76.49999999999864
297,2021-11-16 07:31:00,76.49999999999864,76.49999999999864
298,2021-11-16 07:32:00,76.49999999999864,76.49999999999864
299,2021-11-16 07:33:00,76.49999999999864,76.49999999999864
300,2021-11-16 07:34:00,76.49999999999864,76.49999999999864
301,2021-11-16 07:35:00,76.49999999999864,76.49999999999864
302,2021-11-16 07:36:00,76.49999999999864,76.49999999999864
303,2021-11-16 07:37:00,76.49999999999864,76.49999999999864
304,2021-11-16 07:38:00,76.49999999999864,76.49999999999864
305,2021-11-16 07:39:00,76.49999999999864,76.49999999999864
306,2021-11-16 07:40:00,76.49999999999864,76.49999999999864
307,2021-11-16 07:41:00,76.49999999999864,76.49999999999864
308,2021-11-16 07:42:00,76.49999999999864,76.49999999999864
309,2021-11-16 07:43:00,76.49999999999864,76.49999999999864
310,2021-11-16 07:44:00,76.49999999999864,76.49999999999864
311,2021-11-16 07:45:00,76.49999999999864,76.49999999999864
312,2021-11-16 07:46:00,76.49999999999864,76.49999999999864
313,2021-11-16 07:47:00,76.49999999999864,76.49999999999864
314,2021-11-16 07:48:00,76.49999999999864,76.49999999999864
315,2021-11-16 07:49:00,76.49999999999864,76.49999999999864
316,2021-11-16 07:50:00,76.49999999999864,76.49999999999864
317,2021-11-16 07:51:00,76.49999999999864,76.49999999999864
318,2021-11-16 07:52:00,76.49999999999864,76.49999999999864
319,2021-11-16 07:53:00,76.49999999999864,76.49999999999864
320,2021-11-16 07:54:00,76.49999999999864,76.49999999999864
321,2021-11-16 07:55:00,76.49999999999864,76.49999999999864
322,2021-11-16 07:56:00,76.49999999999864,76.49999999999864
323,2021-11-16 07:57:00,76.49999999999864,76.49999999999864
324,2021-11-16 07:58:00,76.49999999999864,76.49999999999864
325,2021-11-16 07:59:00,76.49999999999864,76.49999999999864
326,2021-11-16 08:00:00,76.49999999999864,76.49999999999864
327,2021-11-16 08:01:00,76.49999999999864,76.49999999999864
328,2021-11-16 08:02:00,76.49999999999864,76.49999999999864
329,2021-11-16 08:03:00,76.49999999999864,76.49999999999864
330,2021-11-16 08:04:00,76.49999999999864,76.49999999999864
331,2021-11-16 08:05:00,76.49999999999864,76.49999999999864
332,2021-11-16 08:06:00,76.49999999999864,76.49999999999864
333,2021-11-16 08:07:00,76.49999999999864,76.49999999999864
334,2021-11-16 08:08:00,76.49999999999864,76.49999999999864
335,2021-11-16 08:09:00,76.49999999999864,76.49999999999864
336,2021-11-16 08:10:00,76.49999999999864,76.49999999999864
337,2021-11-16 08:11:00,76.49999999999864,76.49999999999864
338,2021-11-16 08:12:00,76.49999999999864,76.49999999999864
339,2021-11-16 08:13:00,76.49999999999864,76.49999999999864
340,2021-11-16 08:14:00,76.49999999999864,76.49999999999864
341,2021-11-16 08:15:00,76.49999999999864,76.49999999999864
342,2021-11-16 08:16:00,76.49999999999864,76.49999999999864
343,2021-11-16 08:17:00,76.49999999999864,76.49999999999864
344,2021-11-16 08:18:00,76.49999999999864,76.49999999999864
345,2021-11-16 08:19:00,76.49999999999864,76.49999999999864
346,2021-11-16 08:20:00,76.49999999999864,76.49999999999864
347,2021-11-16 08:21:00,76.49999999999864,76.49999999999864
348,2021-11-16 08:22:00,76.49999999999864,76.49999999999864
349,2021-11-16 08:23:00,76.49999999999864,76.49999999999864
350,2021-11-16 08:24:00,76.49999999999864,76.49999999999864
351,2021-11-16 08:25:00,76.49999999999864,76.49999999999864
352,2021-11-16 08:26:00,76.49999999999864,76.49999999999864
353,2021-11-16 08:27:00,76.49999999999864,76.49999999999864
354,2021-11-16 08:28:00,76.49999999999864,76.49999999999864
355,2021-11-16 08:29:00,76.49999999999864,76.49999999999864
356,2021-11-16 08:30:00,76.49999999999864,76.49999999999864
357,2021-11-16 08:31:00,76.49999999999864,76.49999999999864
358,2021-11-16 08:32:00,76.49999999999864,76.49999999999864
359,2021-11-16 08:33:00,76.49999999999864,76.49999999999864
360,2021-11-16 08:34:00,76.49999999999864,76.49999999999864
361,2021-11-16 08:35:00,76.49999999999864,76.49999999999864
362,2021-11-16 08:36:00,76.49999999999864,76.49999999999864
363,2021-11-16 08:37:00,76.49999999999864,76.49999999999864
364,2021-11-16 08:38:00,76.49999999999864,76.49999999999864
365,2021-11-16 08:39:00,76.49999999999864,76.49999999999864
366,2021-11-16 08:40:00,76.49999999999864,76.49999999999864
367,2021-11-16 08:41:00,76.49999999999864,76.49999999999864
368,2021-11-16 08:42:00,76.49999999999864,76.49999999999864
369,2021-11-16 08:43:00,76.49999999999864,76.49999999999864
370,2021-11-16 08:44:00,76.49999999999864,76.49999999999864
371,2021-11-16 08:45:00,76.49999999999864,76.49999999999864
372,2021-11-16 08:46:00,76.49999999999864,76.49999999999864
373,2021-11-16 08:47:00,76.49999999999864,76.49999999999864
374,2021-11-16 08:48:00,76.49999999999864,76.49999999999864
375,2021-11-16 08:49:00,76.49999999999864,76.49999999999864
376,2021-11-16 08:50:00,76.49999999999864,76.49999999999864
377,2021-11-16 08:51:00,76.49999999999864,76.49999999999864
378,2021-11-16 08:52:00,76.49999999999864,76.49999999999864
379,2021-11-16 08:53:00,76.49999999999864,76.49999999999864
380,2021-11-16 08:54:00,76.49999999999864,76.49999999999864
381,2021-11-16 08:55:00,76.49999999999864,76.49999999999864
382,2021-11-16 08:56:00,76.49999999999864,76.49999999999864
383,2021-11-16 08:57:00,76.49999999999864,76.49999999999864
384,2021-11-16 08:58:00,76.49999999999864,76.49999999999864
385,2021-11-16 08:59:00,76.49999999999864,76.49999999999864
386,2021-11-16 09:00:00,76.49999999999864,76.49999999999864
387,2021-11-16 09:01:00,76.49999999999864,76.49999999999864
388,2021-11-16 09:02:00,76.49999999999864,76.49999999999864
389,2021-11-16 09:03:00,76.49999999999864,76.49999999999864
390,2021-11-16 09:04:00,76.49999999999864,76.49999999999864
391,2021-11-16 09:05:00,76.49999999999864,76.49999999999864
392,2021-11-16 09:06:00,76.49999999999864,76.49999999999864
393,2021-11-16 09:07:00,76.49999999999864,76.49999999999864
394,2021-11-16 09:08:00,76.49999999999864,76.49999999999864
395,2021-11-16 09:09:00,76.49999999999864,76.49999999999864
396,2021-11-16 09:10:00,76.49999999999864,76.49999999999864
397,2021-11-16 09:11:00,76.49999999999864,76.49999999999864
398,2021-11-16 09:12:00,76.49999999999864,76.49999999999864
399,2021-11-16 09:13:00,76.49999999999864,76.49999999999864
400,2021-11-16 09:14:00,76.49999999999864,76.49999999999864
401,2021-11-16 09:15:00,76.49999999999864,76.49999999999864
402,2021-11-16 09:16:00,76.49999999999864,76.49999999999864
403,2021-11-16 09:17:00,76.49999999999864,76.49999999999864
404,2021-11-16 09:18:00,76.49999999999864,76.49999999999864
405,2021-11-16 09:19:00,76.49999999999864,76.49999999999864
406,2021-11-16 09:20:00,76.49999999999864,76.49999999999864
407,2021-11-16 09:21:00,76.49999999999864,76.49999999999864
408,2021-11-16 09:22:00,76.49999999999864,76.49999999999864
409,2021-11-16 09:23:00,76.49999999999864,76.49999999999864
410,2021-11-16 09:24:00,76.49999999999864,76.49999999999864
411,2021-11-16 09:25:00,76.49999999999864,76.49999999999864
412,2021-11-16 09:26:00,76.49999999999864,76.49999999999864
413,2021-11-16 09:27:00,76.49999999999864,76.49999999999864
414,2021-11-16 09:28:00,76.49999999999864,76.49999999999864
415,2021-11-16 09:29:00,76.49999999999864,76.49999999999864
416,2021-11-16 09:30:00,75.0,76.49999999999864
417,2021-11-16 09:31:00,68.39999999999918,76.49999999999864
418,2021-11-16 09:32:00,60.599999999999454,76.49999999999864
419,2021-11-16 09:33:00,65.10000000000218,76.49999999999864
420,2021-11-16 09:34:00,55.50000000000409,76.49999999999864
421,2021-11-16 09:35:00,47.99999999999727,76.49999999999864
422,2021-11-16 09:36:00,44.400000000000546,76.49999999999864
423,2021-11-16 09:37:00,52.80000000000655,76.49999999999864
424,2021-11-16 09:38:00,71.40000000000327,76.49999999999864
425,2021-11-16 09:39:00,78.60000000001037,76.49999999999864
426,2021-11-16 09:40:00,132.1500000000026,126.15000000000123
427,2021-11-16 09:41:00,138.30000000000382,126.15000000000123
428,2021-11-16 09:42:00,141.3000000000011,141.3000000000011
429,2021-11-16 09:43:00,141.3000000000011,141.3000000000011
430,2021-11-16 09:44:00,141.3000000000011,141.3000000000011
431,2021-11-16 09:45:00,141.3000000000011,141.3000000000011
432,2021-11-16 09:46:00,141.3000000000011,141.3000000000011
433,2021-11-16 09:47:00,141.3000000000011,141.3000000000011
434,2021-11-16 09:48:00,141.3000000000011,141.3000000000011
435,2021-11-16 09:49:00,141.3000000000011,141.3000000000011
436,2021-11-16 09:50:00,141.3000000000011,141.3000000000011
437,2021-11-16 09:51:00,141.3000000000011,141.3000000000011
438,2021-11-16 09:52:00,141.3000000000011,141.3000000000011
439,2021-11-16 09:53:00,141.3000000000011,141.3000000000011
440,2021-11-16 09:54:00,141.3000000000011,141.3000000000011
441,2021-11-16 09:55:00,141.3000000000011,141.3000000000011
442,2021-11-16 09:56:00,141.3000000000011,141.3000000000011
443,2021-11-16 09:57:00,141.3000000000011,141.3000000000011
444,2021-11-16 09:58:00,141.3000000000011,141.3000000000011
445,2021-11-16 09:59:00,141.3000000000011,141.3000000000011
446,2021-11-16 10:00:00,141.3000000000011,141.3000000000011
447,2021-11-16 10:01:00,141.3000000000011,141.3000000000011
448,2021-11-16 10:02:00,141.3000000000011,141.3000000000011
449,2021-11-16 10:03:00,141.3000000000011,141.3000000000011
450,2021-11-16 10:04:00,141.3000000000011,141.3000000000011
451,2021-11-16 10:05:00,141.3000000000011,141.3000000000011
452,2021-11-16 10:06:00,141.3000000000011,141.3000000000011
453,2021-11-16 10:07:00,141.3000000000011,141.3000000000011
454,2021-11-16 10:08:00,141.3000000000011,141.3000000000011
455,2021-11-16 10:09:00,141.3000000000011,141.3000000000011
456,2021-11-16 10:10:00,141.3000000000011,141.3000000000011
457,2021-11-16 10:11:00,141.3000000000011,141.3000000000011
458,2021-11-16 10:12:00,141.3000000000011,141.3000000000011
459,2021-11-16 10:13:00,141.3000000000011,141.3000000000011
460,2021-11-16 10:14:00,141.3000000000011,141.3000000000011
461,2021-11-16 10:15:00,141.3000000000011,141.3000000000011
462,2021-11-16 10:16:00,141.3000000000011,141.3000000000011
463,2021-11-16 10:17:00,141.3000000000011,141.3000000000011
464,2021-11-16 10:18:00,141.3000000000011,141.3000000000011
465,2021-11-16 10:19:00,141.3000000000011,141.3000000000011
466,2021-11-16 10:20:00,141.3000000000011,141.3000000000011
467,2021-11-16 10:21:00,141.3000000000011,141.3000000000011
468,2021-11-16 10:22:00,141.3000000000011,141.3000000000011
469,2021-11-16 10:23:00,141.3000000000011,141.3000000000011
470,2021-11-16 10:24:00,141.3000000000011,141.3000000000011
471,2021-11-16 10:25:00,141.3000000000011,141.3000000000011
472,2021-11-16 10:26:00,141.3000000000011,141.3000000000011
473,2021-11-16 10:27:00,141.3000000000011,141.3000000000011
474,2021-11-16 10:28:00,141.3000000000011,141.3000000000011
475,2021-11-16 10:29:00,141.3000000000011,141.3000000000011
476,2021-11-16 10:30:00,141.3000000000011,141.3000000000011
477,2021-11-16 10:31:00,141.3000000000011,141.3000000000011
478,2021-11-16 10:32:00,141.3000000000011,141.3000000000011
479,2021-11-16 10:33:00,141.3000000000011,141.3000000000011
480,2021-11-16 10:34:00,141.3000000000011,141.3000000000011
481,2021-11-16 10:35:00,141.3000000000011,141.3000000000011
482,2021-11-16 10:36:00,141.3000000000011,141.3000000000011
483,2021-11-16 10:37:00,141.3000000000011,141.3000000000011
484,2021-11-16 10:38:00,141.3000000000011,141.3000000000011
485,2021-11-16 10:39:00,141.3000000000011,141.3000000000011
486,2021-11-16 10:40:00,141.3000000000011,141.3000000000011
487,2021-11-16 10:41:00,141.3000000000011,141.3000000000011
488,2021-11-16 10:42:00,141.3000000000011,141.3000000000011
489,2021-11-16 10:43:00,141.3000000000011,141.3000000000011
490,2021-11-16 10:44:00,141.3000000000011,141.3000000000011
491,2021-11-16 10:45:00,141.3000000000011,141.3000000000011
